,price,minimum_nights,label
7727,60,2,1
7728,20,1,1
7729,25,1,1
7730,68,2,1
7731,40,2,1
7732,64,1,1
7733,44,1,1
7734,39,1,1
7735,300,3,1
7736,35,2,1
7737,40,1,1
7738,90,2,1
7739,41,1,1
7740,42,4,1
7741,20,1,1
7742,40,5,1
7743,25,2,1
7744,35,10,1
7745,69,3,1
7746,35,1,1
7747,20,1,1
7748,16,3,1
7749,44,1,1
7750,89,29,1
7751,22,7,1
7752,15,1,1
7753,40,5,1
7754,62,2,1
7755,15,1,1
7756,32,1,1
7757,50,2,1
7758,35,3,1
7759,120,4,1
7760,25,2,1
7761,40,1,1
7762,30,2,1
7763,79,1,1
7764,55,2,1
7765,45,14,1
7766,27,7,1
7767,14,1,1
7768,40,5,1
7769,15,1,1
7770,25,1,1
7771,33,3,1
7772,110,3,1
7773,100,2,1
7774,80,1,1
7775,20,1,1
7776,99,60,1
7777,90,60,1
7778,28,5,1
7779,18,2,1
7780,40,2,1
7781,59,2,1
7782,35,2,1
7783,23,2,1
7784,30,1,1
7785,10,1,1
7786,50,3,1
7787,110,3,1
7788,47,1,1
7789,38,1,1
7790,59,30,1
7791,300,3,1
7792,190,14,1
7793,11,1,1
7794,70,5,1
7795,35,1,1
7796,20,5,1
7797,50,2,1
7798,27,7,1
7799,20,1,1
7800,20,5,1
7801,16,5,1
7802,28,2,1
7803,50,4,1
7804,23,4,1
7805,60,2,1
7806,25,2,1
7807,59,1,1
7808,17,1,1
7809,45,3,1
7810,129,1,1
7811,33,1,1
7812,40,1,1
7813,41,5,1
7814,60,1,1
7815,118,3,1
7816,150,2,1
7817,22,7,1
7818,64,2,1
7819,40,1,1
7820,40,14,1
7821,25,1,1
7822,35,5,1
7823,150,90,1
7824,89,60,1
7825,69,30,1
7826,45,3,1
7827,40,5,1
7828,20,1,1
7829,30,5,1
7830,35,2,1
7831,100,4,1
7832,90,6,1
7833,20,1,1
7834,23,10,1
7835,18,1,1
7836,40,1,1
7837,100,3,1
7838,15,15,1
7839,64,1,1
7840,180,3,1
7841,35,2,1
7842,180,3,1
7843,35,2,1
7844,150,3,1
7845,20,3,1
7846,15,1,1
7847,150,3,1
7848,99,30,1
7849,19,4,1
7850,50,1,1
7851,45,4,1
7852,20,1,1
7853,45,90,1
7854,69,4,1
7855,30,7,1
7856,20,1,1
7857,45,2,1
7858,49,3,1
7859,12,25,1
7860,55,3,1
7861,58,1,1
7862,50,30,1
7863,68,1,1
7864,200,3,1
7865,65,3,1
7866,60,1,1
7867,90,3,1
7868,170,5,1
7869,195,3,1
7870,95,90,1
7871,68,90,1
7872,115,3,1
7873,50,3,1
7874,125,3,1
7875,40,1,1
7876,175,3,1
7877,22,1,1
7878,150,3,1
7879,135,3,1
7880,18,1,1
7881,26,3,1
7882,25,1,1
7883,58,3,1
7884,45,3,1
7885,45,1,1
7886,99,5,1
7887,63,60,1
7888,18,1,1
7889,20,1,1
7890,43,1,1
7891,140,2,1
7892,121,90,1
7893,60,1,1
7894,45,1,1
7895,75,1,1
7896,29,2,1
7897,105,4,1
7898,60,2,1
7899,36,14,1
7900,35,1,1
7901,40,1,1
7902,55,2,1
7903,100,2,1
7904,40,1,1
7905,50,2,1
7906,49,1,1
7907,55,1,1
7908,22,14,1
7909,50,3,1
7910,50,2,1
7911,25,1,1
7912,30,3,1
7913,800,1,1
7914,25,5,1
7915,27,7,1
7916,43,5,1
7917,25,3,1
7918,12,2,1
7919,38,3,1
7920,40,5,1
7921,19,3,1
7922,20,3,1
7923,60,1,1
7924,195,1,1
7925,50,2,1
7926,59,1,1
7927,30,1,1
7928,65,7,1
7929,25,2,1
7930,30,1,1
7931,99,3,1
7932,70,1,1
7933,110,2,1
7934,70,2,1
7935,80,2,1
7936,65,2,1
7937,59,2,1
7938,65,30,1
7939,55,2,1
7940,19,20,1
7941,55,2,1
7942,25,1,1
7943,99,4,1
7944,99,30,1
7945,99,3,1
7946,30,2,1
7947,20,1,1
7948,25,3,1
7949,25,13,1
7950,15,6,1
7951,37,3,1
7952,40,1,1
7953,20,2,1
7954,99,1,1
7955,40,1,1
7956,45,3,1
7957,25,1,1
7958,54,3,1
7959,59,3,1
7960,49,2,1
7961,54,3,1
7962,72,4,1
7963,45,2,1
7964,25,1,1
7965,50,1,1
7966,44,2,1
7967,28,5,1
7968,70,2,1
7969,15,1,1
7970,20,1,1
7971,55,1,1
7972,35,4,1
7973,33,3,1
7974,80,3,1
7975,21,1,1
7976,43,8,1
7977,75,3,1
7978,48,4,1
7979,50,3,1
7980,24,3,1
7981,80,3,1
7982,48,3,1
7983,35,1,1
7984,22,1,1
7985,90,3,1
7986,28,4,1
7987,20,10,1
7988,45,2,1
7989,30,3,1
7990,22,3,1
7991,140,3,1
7992,39,4,1
7993,18,1,1
7994,44,1,1
7995,100,60,1
7996,100,2,1
7997,22,7,1
7998,240,3,1
7999,55,28,1
8000,89,4,1
8001,19,4,1
8002,95,2,1
8003,125,4,1
8004,40,1,1
8005,29,1,1
8006,70,1,1
8007,25,3,1
8008,65,4,1
8009,42,21,1
8010,90,3,1
8011,34,3,1
8012,36,3,1
8013,17,10,1
8014,13,4,1
8015,93,2,1
8016,30,3,1
8017,21,2,1
8018,90,3,1
8019,68,2,1
8020,150,10,1
8021,140,6,1
8022,40,20,1
8023,45,1,1
8024,32,1,1
8025,25,1,1
8026,60,4,1
8027,65,3,1
8028,32,2,1
8029,70,5,1
8030,21,2,1
8031,29,10,1
8032,48,1,1
8033,79,1,1
8034,55,3,1
8035,40,18,1
8036,100,4,1
8037,80,90,1
8038,30,2,1
8039,150,90,1
8040,30,2,1
8041,59,3,1
8042,90,2,1
8043,68,2,1
8044,31,1,1
8045,69,4,1
8046,35,1,1
8047,90,40,1
8048,30,3,1
8049,70,1,1
8050,14,10,1
8051,35,10,1
8052,100,7,1
8053,30,3,1
8054,50,3,1
8055,48,2,1
8056,99,14,1
8057,30,3,1
8058,45,1,1
8059,120,4,1
8060,95,2,1
8061,40,60,1
8062,85,3,1
8063,25,3,1
8064,99,60,1
8065,28,1,1
8066,89,60,1
8067,49,1,1
8068,34,14,1
8069,60,5,1
8070,75,1,1
8071,30,3,1
8072,50,3,1
8073,39,2,1
8074,150,2,1
8075,78,3,1
8076,41,2,1
8077,20,2,1
8078,80,2,1
8079,69,1,1
8080,22,2,1
8081,155,3,1
8082,29,2,1
8083,90,5,1
8084,25,3,1
8085,20,5,1
8086,39,3,1
8087,20,1,1
8088,80,1,1
8089,70,1,1
8090,36,1,1
8091,27,5,1
8092,40,5,1
8093,225,1,1
8094,125,5,1
8095,29,3,1
8096,40,1,1
8097,30,1,1
8098,27,4,1
8099,40,2,1
8100,55,90,1
8101,40,6,1
8102,14,1,1
8103,150,91,1
8104,189,3,1
8105,99,3,1
8106,33,1,1
8107,139,1,1
8108,20,6,1
8109,65,1,1
8110,20,1,1
8111,30,1,1
8112,40,2,1
8113,30,1,1
8114,59,3,1
8115,32,1,1
8116,70,2,1
8117,35,2,1
8118,21,2,1
8119,65,3,1
8120,24,3,1
8121,22,1,1
8122,92,3,1
8123,60,1,1
8124,10,10,1
8125,40,3,1
8126,34,5,1
8127,75,2,1
8128,33,2,1
8129,30,1,1
8130,45,3,1
8131,65,1,1
8132,38,3,1
8133,35,2,1
8134,35,3,1
8135,30,12,1
8136,85,3,1
8137,21,2,1
8138,50,1,1
8139,132,3,1
8140,45,2,1
8141,49,1,1
8142,124,1,1
8143,50,1,1
8144,25,1,1
8145,25,1,1
8146,62,4,1
8147,37,4,1
8148,40,3,1
8149,16,1,1
8150,60,1,1
8151,60,2,1
8152,60,5,1
8153,100,2,1
8154,65,2,1
8155,35,1,1
8156,34,1,1
8157,18,5,1
8158,25,1,1
8159,25,5,1
8160,60,1,1
8161,50,4,1
8162,26,1,1
8163,20,2,1
8164,19,5,1
8165,125,4,1
8166,73,60,1
8167,45,6,1
8168,20,1,1
8169,48,3,1
8170,200,3,1
8171,29,13,1
8172,31,8,1
8173,32,13,1
8174,50,1,1
8175,45,3,1
8176,50,2,1
8177,35,2,1
8178,21,1,1
8179,32,60,1
8180,23,1,1
8181,25,2,1
8182,70,3,1
8183,27,3,1
8184,160,3,1
8185,49,1,1
8186,115,3,1
8187,30,1,1
8188,25,1,1
8189,65,1,1
8190,35,1,1
8191,30,2,1
8192,33,1,1
8193,55,5,1
8194,25,2,1
8195,23,1,1
8196,60,2,1
8197,110,3,1
8198,49,60,1
8199,25,2,1
8200,56,3,1
8201,25,3,1
8202,74,3,1
8203,28,2,1
8204,133,1,1
8205,65,1,1
8206,25,2,1
8207,110,3,1
8208,100,3,1
8209,15,1,1
8210,150,3,1
8211,45,28,1
8212,200,3,1
8213,100,3,1
8214,140,3,1
8215,300,3,1
8216,110,3,1
8217,34,3,1
8218,27,2,1
8219,64,1,1
8220,79,2,1
8221,85,5,1
8222,70,1,1
8223,50,3,1
8224,20,3,1
8225,130,3,1
8226,30,1,1
8227,25,1,1
8228,26,5,1
8229,29,3,1
8230,38,30,1
8231,32,30,1
8232,45,5,1
8233,220,25,1
8234,20,2,1
8235,30,2,1
8236,79,1,1
8237,99,1,1
8238,118,1,1
8239,90,30,1
8240,69,2,1
8241,100,4,1
8242,49,3,1
8243,50,2,1
8244,110,3,1
8245,33,90,1
8246,35,1,1
8247,120,28,1
8248,29,1,1
8249,59,2,1
8250,185,3,1
8251,70,1,1
8252,58,60,1
8253,25,1,1
8254,45,2,1
8255,30,1,1
8256,30,1,1
8257,29,25,1
8258,20,2,1
8259,70,2,1
8260,55,2,1
8261,30,7,1
8262,50,2,1
8263,155,3,1
8264,40,14,1
8265,29,3,1
8266,50,3,1
8267,25,1,1
8268,29,3,1
8269,30,60,1
8270,46,2,1
8271,15,3,1
8272,42,1,1
8273,50,1,1
8274,30,5,1
8275,50,2,1
8276,79,60,1
8277,15,20,1
8278,58,4,1
8279,20,1,1
8280,25,1,1
8281,60,2,1
8282,26,1,1
8283,26,1,1
8284,26,1,1
8285,100,3,1
8286,50,4,1
8287,60,1,1
8288,350,1,1
8289,35,5,1
8290,120,2,1
8291,60,5,1
8292,26,1,1
8293,110,2,1
8294,35,1,1
8295,149,1,1
8296,160,3,1
8297,50,1,1
8298,70,2,1
8299,28,2,1
8300,77,1,1
8301,23,1,1
8302,48,2,1
8303,100,3,1
8304,90,2,1
8305,100,4,1
8306,25,3,1
8307,50,3,1
8308,40,2,1
8309,45,90,1
8310,75,2,1
8311,45,3,1
8312,100,3,1
8313,28,2,1
8314,38,1,1
8315,450,1,1
8316,30,3,1
8317,44,3,1
8318,35,14,1
8319,45,7,1
8320,29,2,1
8321,100,1,1
8322,30,3,1
8323,60,1,1
8324,19,1,1
8325,65,30,1
8326,18,2,1
8327,15,2,1
8328,23,1,1
8329,125,2,1
8330,35,1,1
8331,25,1,1
8332,25,1,1
8333,56,2,1
8334,20,25,1
8335,14,3,1
8336,110,30,1
8337,30,60,1
8338,249,3,1
8339,35,3,1
8340,70,2,1
8341,22,2,1
8342,65,3,1
8343,35,1,1
8344,35,5,1
8345,80,3,1
8346,29,1,1
8347,47,60,1
8348,27,1,1
8349,75,12,1
8350,60,3,1
8351,90,14,1
8352,50,2,1
8353,43,2,1
8354,20,5,1
8355,22,5,1
8356,30,3,1
8357,55,1,1
8358,40,2,1
8359,18,8,1
8360,35,3,1
8361,23,90,1
8362,50,3,1
8363,20,14,1
8364,20,2,1
8365,27,1,1
8366,25,5,1
8367,100,3,1
8368,39,3,1
8369,80,1,1
8370,32,4,1
8371,87,2,1
8372,110,2,1
8373,28,2,1
8374,27,1,1
8375,18,2,1
8376,40,3,1
8377,119,1,1
8378,50,3,1
8379,56,2,1
8380,65,4,1
8381,50,2,1
8382,95,2,1
8383,29,7,1
8384,60,4,1
8385,100,7,1
8386,78,1,1
8387,23,91,1
8388,37,14,1
8389,90,1,1
8390,35,1,1
8391,87,4,1
8392,20,2,1
8393,31,3,1
8394,25,10,1
8395,30,1,1
8396,45,1,1
8397,38,90,1
8398,130,2,1
8399,55,1,1
8400,240,1,1
8401,45,1,1
8402,109,3,1
8403,120,7,1
8404,49,2,1
8405,49,3,1
8406,39,2,1
8407,150,60,1
8408,40,60,1
8409,40,1,1
8410,75,1,1
8411,25,6,1
8412,70,3,1
8413,55,2,1
8414,45,2,1
8415,50,2,1
8416,39,7,1
8417,27,4,1
8418,20,5,1
8419,59,20,1
8420,30,2,1
8421,85,3,1
8422,44,3,1
8423,35,63,1
8424,49,5,1
8425,84,2,1
8426,60,28,1
8427,45,3,1
8428,40,2,1
8429,24,1,1
8430,70,3,1
8431,28,3,1
8432,260,3,1
8433,260,3,1
8434,100,3,1
8435,35,4,1
8436,35,60,1
8437,50,1,1
8438,240,3,1
8439,75,3,1
8440,76,3,1
8441,40,1,1
8442,28,1,1
8443,25,3,1
8444,44,2,1
8445,60,2,1
8446,250,2,1
8447,240,2,1
8448,160,3,1
8449,55,1,1
8450,40,3,1
8451,229,2,1
8452,60,2,1
8453,110,1,1
8454,69,1,1
8455,80,1,1
8456,40,4,1
8457,65,1,1
8458,16,3,1
8459,47,3,1
8460,110,3,1
8461,18,6,1
8462,78,3,1
8463,40,13,1
8464,95,2,1
8465,45,2,1
8466,30,3,1
8467,50,4,1
8468,60,2,1
8469,40,4,1
8470,23,3,1
8471,60,1,1
8472,500,90,1
8473,80,4,1
8474,65,1,1
8475,69,3,1
8476,50,5,1
8477,17,7,1
8478,26,5,1
8479,50,1,1
8480,69,1,1
8481,300,1,1
8482,35,1,1
8483,43,3,1
8484,22,1,1
8485,39,30,1
8486,55,3,1
8487,90,1,1
8488,240,3,1
8489,160,3,1
8490,59,2,1
8491,28,2,1
8492,70,5,1
8493,45,2,1
8494,65,5,1
8495,40,4,1
8496,45,3,1
8497,120,7,1
8498,30,7,1
8499,65,2,1
8500,37,1,1
8501,22,4,1
8502,40,1,1
8503,35,1,1
8504,85,3,1
8505,42,2,1
8506,22,2,1
8507,50,90,1
8508,50,3,1
8509,120,3,1
8510,36,2,1
8511,185,3,1
8512,140,2,1
8513,50,1,1
8514,25,2,1
8515,95,3,1
8516,25,2,1
8517,38,2,1
8518,63,2,1
8519,46,2,1
8520,55,3,1
8521,35,3,1
8522,36,1,1
8523,35,2,1
8524,43,60,1
8525,50,2,1
8526,38,2,1
8527,85,3,1
8528,94,4,1
8529,27,1,1
8530,65,2,1
8531,150,5,1
8532,30,2,1
8533,100,3,1
8534,62,8,1
8535,45,2,1
8536,350,2,1
8537,59,5,1
8538,17,3,1
8539,110,10,1
8540,29,3,1
8541,36,90,1
8542,50,1,1
8543,21,3,1
8544,95,3,1
8545,100,1,1
8546,64,14,1
8547,48,1,1
8548,40,25,1
8549,35,3,1
8550,49,30,1
8551,43,3,1
8552,24,3,1
8553,20,3,1
8554,40,2,1
8555,135,2,1
8556,62,5,1
8557,32,1,1
8558,48,3,1
8559,35,2,1
8560,40,2,1
8561,22,3,1
8562,35,2,1
8563,150,1,1
8564,35,2,1
8565,95,2,1
8566,35,1,1
8567,28,3,1
8568,30,1,1
8569,43,1,1
8570,65,2,1
8571,55,1,1
8572,76,3,1
8573,70,3,1
8574,18,5,1
8575,30,1,1
8576,199,1,1
8577,20,1,1
8578,55,3,1
8579,42,4,1
8580,30,3,1
8581,21,1,1
8582,90,1,1
8583,35,1,1
8584,45,2,1
8585,40,1,1
8586,45,2,1
8587,249,1,1
8588,38,3,1
8589,130,1,1
8590,43,183,1
8591,92,2,1
8592,60,1,1
8593,60,3,1
8594,95,1,1
8595,50,2,1
8596,20,2,1
8597,83,4,1
8598,40,30,1
8599,29,4,1
8600,95,90,1
8601,35,2,1
8602,15,3,1
8603,33,2,1
8604,45,1,1
8605,35,2,1
8606,169,4,1
8607,45,2,1
8608,245,3,1
8609,35,3,1
8610,35,2,1
8611,45,1,1
8612,30,6,1
8613,80,2,1
8614,150,3,1
8615,49,5,1
8616,35,4,1
8617,27,2,1
8618,80,1,1
8619,20,5,1
8620,50,1,1
8621,79,1,1
8622,89,2,1
8623,110,90,1
8624,66,2,1
8625,33,2,1
8626,23,1,1
8627,27,2,1
8628,19,2,1
8629,28,4,1
8630,79,3,1
8631,47,2,1
8632,25,1,1
8633,40,3,1
8634,85,7,1
8635,37,1,1
8636,30,3,1
8637,16,3,1
8638,95,3,1
8639,45,2,1
8640,50,3,1
8641,40,4,1
8642,98,1,1
8643,45,1,1
8644,25,1,1
8645,123,3,1
8646,50,3,1
8647,42,1,1
8648,76,1,1
8649,30,5,1
8650,50,16,1
8651,50,5,1
8652,55,2,1
8653,30,30,1
8654,65,3,1
8655,110,2,1
8656,22,20,1
8657,45,2,1
8658,26,1,1
8659,59,3,1
8660,65,7,1
8661,165,5,1
8662,55,6,1
8663,65,2,1
8664,30,3,1
8665,35,2,1
8666,26,1,1
8667,25,1,1
8668,30,1,1
8669,33,1,1
8670,51,1,1
8671,75,7,1
8672,237,2,1
8673,69,3,1
8674,50,2,1
8675,105,3,1
8676,100,3,1
8677,29,1,1
8678,46,2,1
8679,25,5,1
8680,50,1,1
8681,110,2,1
8682,30,30,1
8683,62,2,1
8684,26,1,1
8685,22,3,1
8686,125,1,1
8687,30,3,1
8688,119,4,1
8689,55,1,1
8690,50,1,1
8691,28,1,1
8692,43,2,1
8693,13,2,1
8694,119,5,1
8695,30,2,1
8696,10,1,1
8697,150,1,1
8698,75,2,1
8699,32,3,1
8700,30,2,1
8701,30,1,1
8702,510,3,1
8703,30,3,1
8704,50,60,1
8705,99,90,1
8706,20,2,1
8707,40,1,1
8708,60,1,1
8709,35,1,1
8710,45,1,1
8711,500,1,1
8712,130,40,1
8713,79,3,1
8714,99,3,1
8715,80,3,1
8716,42,1,1
8717,25,5,1
8718,74,5,1
8719,17,6,1
8720,40,75,1
8721,27,60,1
8722,36,90,1
8723,35,1,1
8724,62,4,1
8725,25,10,1
8726,25,1,1
8727,65,7,1
8728,40,180,1
8729,120,2,1
8730,54,2,1
8731,57,7,1
8732,43,5,1
8733,56,6,1
8734,52,3,1
8735,53,4,1
8736,45,2,1
8737,75,7,1
8738,30,4,1
8739,80,2,1
8740,42,3,1
8741,49,3,1
8742,75,2,1
8743,19,10,1
8744,55,2,1
8745,120,5,1
8746,79,30,1
8747,99,90,1
8748,80,4,1
8749,60,7,1
8750,40,2,1
8751,79,60,1
8752,40,1,1
8753,50,3,1
8754,31,1,1
8755,45,2,1
8756,53,1,1
8757,70,4,1
8758,65,28,1
8759,60,2,1
8760,150,3,1
8761,50,14,1
8762,22,3,1
8763,140,2,1
8764,30,10,1
8765,50,3,1
8766,43,4,1
8767,65,2,1
8768,120,2,1
8769,40,30,1
8770,35,2,1
8771,30,3,1
8772,178,3,1
8773,25,1,1
8774,32,2,1
8775,25,61,1
8776,25,30,1
8777,25,2,1
8778,50,1,1
8779,61,12,1
8780,40,1,1
8781,20,1,1
8782,23,4,1
8783,30,2,1
8784,44,6,1
8785,25,2,1
8786,29,90,1
8787,40,7,1
8788,110,4,1
8789,50,2,1
8790,39,3,1
8791,39,3,1
8792,35,2,1
8793,25,7,1
8794,34,3,1
8795,50,1,1
8796,35,1,1
8797,90,5,1
8798,17,3,1
8799,30,1,1
8800,199,4,1
8801,65,2,1
8802,39,4,1
8803,30,1,1
8804,25,10,1
8805,41,3,1
8806,35,2,1
8807,30,3,1
8808,35,2,1
8809,25,5,1
8810,65,4,1
8811,10,2,1
8812,17,7,1
8813,130,3,1
8814,14,4,1
8815,30,2,1
8816,90,3,1
8817,90,5,1
8818,50,4,1
8819,45,1,1
8820,65,7,1
8821,55,7,1
8822,50,2,1
8823,110,5,1
8824,35,5,1
8825,49,2,1
8826,22,1,1
8827,25,4,1
8828,55,2,1
8829,30,1,1
8830,50,3,1
8831,53,7,1
8832,23,12,1
8833,50,1,1
8834,41,3,1
8835,35,5,1
8836,140,4,1
8837,140,5,1
8838,40,2,1
8839,65,7,1
8840,26,4,1
8841,36,21,1
8842,40,1,1
8843,169,3,1
8844,32,14,1
8845,20,2,1
8846,16,1,1
8847,23,5,1
8848,34,3,1
8849,80,3,1
8850,69,1,1
8851,55,1,1
8852,22,2,1
8853,36,2,1
8854,80,2,1
8855,28,7,1
8856,21,10,1
8857,28,3,1
8858,28,4,1
8859,49,3,1
8860,25,6,1
8861,50,2,1
8862,95,4,1
8863,133,3,1
8864,24,2,1
8865,22,2,1
8866,55,3,1
8867,36,3,1
8868,30,4,1
8869,49,3,1
8870,17,2,1
8871,30,7,1
8872,30,5,1
8873,33,3,1
8874,50,1,1
8875,25,2,1
8876,28,2,1
8877,38,6,1
8878,14,7,1
8879,27,14,1
8880,60,2,1
8881,55,2,1
8882,35,2,1
8883,46,8,1
8884,100,15,1
8885,45,1,1
8886,25,3,1
8887,37,6,1
8888,30,1,1
8889,75,7,1
8890,30,3,1
8891,68,3,1
8892,75,2,1
8893,15,1,1
8894,47,1,1
8895,45,2,1
8896,27,1,1
8897,62,3,1
8898,444,7,1
8899,90,5,1
8900,34,90,1
8901,30,3,1
8902,29,30,1
8903,55,6,1
8904,45,3,1
8905,21,7,1
8906,35,3,1
8907,94,1,1
8908,85,2,1
8909,100,3,1
8910,100,5,1
8911,60,1,1
8912,34,3,1
8913,45,15,1
8914,99,7,1
8915,35,5,1
8916,62,2,1
8917,38,3,1
8918,109,10,1
8919,120,5,1
8920,24,10,1
8921,35,2,1
8922,30,5,1
8923,100,3,1
8924,58,3,1
8925,40,2,1
8926,42,1,1
8927,28,2,1
8928,40,7,1
8929,65,1,1
8930,50,90,1
8931,19,6,1
8932,45,1,1
8933,34,1,1
8934,34,90,1
8935,120,6,1
8936,79,2,1
8937,244,2,1
8938,28,2,1
8939,27,1,1
8940,20,1,1
8941,170,3,1
8942,170,2,1
8943,140,3,1
8944,55,60,1
8945,57,60,1
8946,50,2,1
8947,30,3,1
8948,25,2,1
8949,86,5,1
8950,55,2,1
8951,40,2,1
8952,110,5,1
8953,22,2,1
8954,30,2,1
8955,29,5,1
8956,25,1,1
8957,100,2,1
8958,30,1,1
8959,35,1,1
8960,43,365,1
8961,62,3,1
8962,25,2,1
8963,99,3,1
8964,240,2,1
8965,300,7,1
8966,250,90,1
8967,421,1,1
8968,32,2,1
8969,47,1,1
8970,56,6,1
8971,38,1,1
8972,40,2,1
8973,50,6,1
8974,25,7,1
8975,22,3,1
8976,120,3,1
8977,48,5,1
8978,25,2,1
8979,30,2,1
8980,45,3,1
8981,20,3,1
8982,50,4,1
8983,27,3,1
8984,40,2,1
8985,30,1,1
8986,30,4,1
8987,35,1,1
8988,49,2,1
8989,31,5,1
8990,45,3,1
8991,80,3,1
8992,43,1,1
8993,44,4,1
8994,44,4,1
8995,240,2,1
8996,35,2,1
8997,50,8,1
8998,43,3,1
8999,39,2,1
9000,190,2,1
9001,70,1,1
9002,139,1,1
9003,240,2,1
9004,130,4,1
9005,130,6,1
9006,38,3,1
9007,29,2,1
9008,49,2,1
9009,35,2,1
9010,69,3,1
9011,80,4,1
9012,330,2,1
9013,59,2,1
9014,50,10,1
9015,65,2,1
9016,12,3,1
9017,18,7,1
9018,25,1,1
9019,55,2,1
9020,35,2,1
9021,70,4,1
9022,40,2,1
9023,99,2,1
9024,45,2,1
9025,44,4,1
9026,25,1,1
9027,25,1,1
9028,40,10,1
9029,19,3,1
9030,75,4,1
9031,222,3,1
9032,75,3,1
9033,60,2,1
9034,20,6,1
9035,60,1,1
9036,45,2,1
9037,105,2,1
9038,35,1,1
9039,30,1,1
9040,9,2,1
9041,79,5,1
9042,50,1,1
9043,20,7,1
9044,69,2,1
9045,55,2,1
9046,34,45,1
9047,35,2,1
9048,45,3,1
9049,16,1,1
9050,49,1,1
9051,100,1,1
9052,115,5,1
9053,220,2,1
9054,80,5,1
9055,40,3,1
9056,65,4,1
9057,31,1,1
9058,145,7,1
9059,109,5,1
9060,33,60,1
9061,460,2,1
9062,75,3,1
9063,70,3,1
9064,109,25,1
9065,47,90,1
9066,60,90,1
9067,90,90,1
9068,40,2,1
9069,60,90,1
9070,55,3,1
9071,40,30,1
9072,50,5,1
9073,43,2,1
9074,65,2,1
9075,69,3,1
9076,60,1,1
9077,28,2,1
9078,28,4,1
9079,79,1,1
9080,20,14,1
9081,20,13,1
9082,50,3,1
9083,31,1,1
9084,52,1,1
9085,20,2,1
9086,28,3,1
9087,259,2,1
9088,45,21,1
9089,47,1,1
9090,75,3,1
9091,140,5,1
9092,33,4,1
9093,30,1,1
9094,32,21,1
9095,35,2,1
9096,40,1,1
9097,35,3,1
9098,39,2,1
9099,109,2,1
9100,30,3,1
9101,48,1,1
9102,150,5,1
9103,80,3,1
9104,48,1,1
9105,25,2,1
9106,55,2,1
9107,49,3,1
9108,37,2,1
9109,52,3,1
9110,70,6,1
9111,35,4,1
9112,75,30,1
9113,24,10,1
9114,25,6,1
9115,199,4,1
9116,60,1,1
9117,30,18,1
9118,25,2,1
9119,43,7,1
9120,45,7,1
9121,19,2,1
9122,23,1,1
9123,27,2,1
9124,135,4,1
9125,48,3,1
9126,104,5,1
9127,24,2,1
9128,43,2,1
9129,30,99,1
9130,70,2,1
9131,119,1,1
9132,50,4,1
9133,30,3,1
9134,25,3,1
9135,29,2,1
9136,119,1,1
9137,48,3,1
9138,25,5,1
9139,100,1,1
9140,95,3,1
9141,20,4,1
9142,25,2,1
9143,70,2,1
9144,89,5,1
9145,60,3,1
9146,30,7,1
9147,50,2,1
9148,89,5,1
9149,69,60,1
9150,109,5,1
9151,50,2,1
9152,69,1,1
9153,30,1,1
9154,25,2,1
9155,210,4,1
9156,72,2,1
9157,20,1,1
9158,39,2,1
9159,25,2,1
9160,42,2,1
9161,60,3,1
9162,18,1,1
9163,30,2,1
9164,50,3,1
9165,31,90,1
9166,54,7,1
9167,35,3,1
9168,55,1,1
9169,65,2,1
9170,30,2,1
9171,51,20,1
9172,29,3,1
9173,100,2,1
9174,60,1,1
9175,45,3,1
9176,65,2,1
9177,32,1,1
9178,40,2,1
9179,40,7,1
9180,119,3,1
9181,99,2,1
9182,57,2,1
9183,20,1,1
9184,65,2,1
9185,23,2,1
9186,15,4,1
9187,30,6,1
9188,46,3,1
9189,120,1,1
9190,50,2,1
9191,18,7,1
9192,48,2,1
9193,70,3,1
9194,40,30,1
9195,60,3,1
9196,40,7,1
9197,30,5,1
9198,50,90,1
9199,110,5,1
9200,22,5,1
9201,70,4,1
9202,16,2,1
9203,25,5,1
9204,149,3,1
9205,34,3,1
9206,30,3,1
9207,28,7,1
9208,57,5,1
9209,189,5,1
9210,60,3,1
9211,84,2,1
9212,100,3,1
9213,34,77,1
9214,40,2,1
9215,80,2,1
9216,45,7,1
9217,20,2,1
9218,40,4,1
9219,20,3,1
9220,150,5,1
9221,79,1,1
9222,65,60,1
9223,25,3,1
9224,50,3,1
9225,115,3,1
9226,24,1,1
9227,20,2,1
9228,69,1,1
9229,359,3,1
9230,57,1,1
9231,80,1,1
9232,65,3,1
9233,39,1,1
9234,39,7,1
9235,55,2,1
9236,60,3,1
9237,30,7,1
9238,30,1,1
9239,100,3,1
9240,95,3,1
9241,69,3,1
9242,90,2,1
9243,35,1,1
9244,130,2,1
9245,39,2,1
9246,399,5,1
9247,40,2,1
9248,30,4,1
9249,53,2,1
9250,65,5,1
9251,30,3,1
9252,30,3,1
9253,20,2,1
9254,22,3,1
9255,50,3,1
9256,30,1,1
9257,75,2,1
9258,30,3,1
9259,35,2,1
9260,40,1,1
9261,50,2,1
9262,50,3,1
9263,129,2,1
9264,30,1,1
9265,66,2,1
9266,79,7,1
9267,24,2,1
9268,31,2,1
9269,54,7,1
9270,32,3,1
9271,45,2,1
9272,70,2,1
9273,50,2,1
9274,38,2,1
9275,50,4,1
9276,75,3,1
9277,20,140,1
9278,250,3,1
9279,46,4,1
9280,70,3,1
