,number_of_reviews,price,label
13931,1,17,1
13932,5,54,1
13933,0,45,1
13934,52,65,1
13935,27,35,1
13936,68,30,1
13937,10,31,1
13938,1,55,1
13939,11,90,1
13940,10,35,1
13941,6,49,1
13942,6,70,1
13943,21,28,1
13944,29,35,1
13945,2,43,1
13946,1,110,1
13947,9,59,1
13948,0,120,1
13949,10,40,1
13950,1,24,1
13951,5,22,1
13952,0,33,1
13953,3,20,1
13954,18,60,1
13955,2,20,1
13956,8,65,1
13957,1,55,1
13958,5,20,1
13959,1,32,1
13960,59,30,1
13961,7,119,1
13962,42,26,1
13963,7,50,1
13964,7,100,1
13965,1,40,1
13966,2,80,1
13967,4,70,1
13968,3,65,1
13969,1,19,1
13970,8,42,1
13971,17,35,1
13972,0,45,1
13973,8,100,1
13974,9,35,1
13975,6,129,1
13976,35,45,1
13977,5,65,1
13978,87,90,1
13979,1,30,1
13980,2,18,1
13981,13,62,1
13982,5,21,1
13983,30,45,1
13984,2,20,1
13985,40,39,1
13986,0,70,1
13987,3,30,1
13988,15,60,1
13989,10,55,1
13990,0,20,1
13991,0,30,1
13992,17,30,1
13993,38,90,1
13994,0,50,1
13995,3,40,1
13996,2,40,1
13997,2,30,1
13998,15,38,1
13999,8,52,1
14000,6,30,1
14001,2,67,1
14002,1,70,1
14003,0,21,1
14004,1,30,1
14005,7,75,1
14006,0,140,1
14007,1,27,1
14008,5,40,1
14009,1,30,1
14010,2,32,1
14011,0,25,1
14012,0,34,1
14013,4,38,1
14014,1,18,1
14015,4,80,1
14016,2,22,1
14017,0,22,1
14018,5,25,1
14019,4,25,1
14020,0,50,1
14021,18,22,1
14022,5,25,1
14023,102,35,1
14024,0,23,1
14025,0,30,1
14026,2,28,1
14027,3,68,1
14028,10,59,1
14029,8,55,1
14030,13,50,1
14031,0,25,1
14032,0,18,1
14033,48,23,1
14034,1,39,1
14035,27,65,1
14036,4,80,1
14037,1,40,1
14038,0,18,1
14039,3,42,1
14040,5,19,1
14041,44,35,1
14042,5,35,1
14043,1,15,1
14044,14,55,1
14045,5,63,1
14046,6,38,1
14047,0,49,1
14048,4,29,1
14049,1,40,1
14050,3,27,1
14051,0,40,1
14052,10,35,1
14053,120,125,1
14054,0,15,1
14055,2,41,1
14056,5,40,1
14057,5,20,1
14058,3,15,1
14059,17,25,1
14060,2,28,1
14061,0,32,1
14062,0,50,1
14063,1,60,1
14064,5,350,1
14065,26,40,1
14066,2,26,1
14067,1,60,1
14068,1,14,1
14069,5,110,1
14070,32,60,1
14071,3,22,1
14072,3,55,1
14073,2,70,1
14074,5,75,1
14075,8,25,1
14076,8,50,1
14077,9,35,1
14078,1,20,1
14079,21,30,1
14080,4,24,1
14081,7,22,1
14082,1,65,1
14083,0,15,1
14084,22,25,1
14085,9,55,1
14086,4,55,1
14087,10,80,1
14088,11,95,1
14089,0,50,1
14090,5,80,1
14091,1,32,1
14092,12,65,1
14093,5,30,1
14094,12,90,1
14095,121,39,1
14096,4,50,1
14097,0,61,1
14098,1,81,1
14099,0,60,1
14100,0,112,1
14101,3,30,1
14102,3,75,1
14103,42,95,1
14104,7,60,1
14105,12,17,1
14106,4,45,1
14107,22,100,1
14108,0,23,1
14109,2,50,1
14110,72,110,1
14111,10,39,1
14112,1,40,1
14113,1,35,1
14114,1,50,1
14115,10,35,1
14116,43,36,1
14117,0,30,1
14118,0,67,1
14119,7,105,1
14120,2,44,1
14121,9,100,1
14122,3,18,1
14123,49,40,1
14124,0,40,1
14125,3,30,1
14126,14,90,1
14127,3,70,1
14128,11,79,1
14129,2,55,1
14130,23,35,1
14131,1,25,1
14132,16,148,1
14133,5,25,1
14134,48,27,1
14135,6,47,1
14136,10,30,1
14137,12,20,1
14138,4,70,1
14139,3,20,1
14140,3,34,1
14141,8,60,1
14142,0,50,1
14143,10,42,1
14144,32,50,1
14145,57,65,1
14146,8,80,1
14147,0,39,1
14148,5,35,1
14149,1,120,1
14150,22,257,1
14151,5,126,1
14152,8,25,1
14153,79,39,1
14154,2,29,1
14155,1,29,1
14156,2,80,1
14157,0,25,1
14158,1,25,1
14159,4,67,1
14160,1,100,1
14161,10,80,1
14162,5,40,1
14163,19,22,1
14164,1,50,1
14165,132,30,1
14166,17,95,1
14167,5,37,1
14168,7,42,1
14169,4,45,1
14170,5,26,1
14171,4,48,1
14172,5,31,1
14173,3,30,1
14174,3,24,1
14175,4,24,1
14176,10,37,1
14177,1,25,1
14178,2,25,1
14179,1,24,1
14180,6,60,1
14181,1,80,1
14182,3,30,1
14183,53,60,1
14184,0,21,1
14185,0,20,1
14186,2,92,1
14187,0,20,1
14188,9,39,1
14189,3,60,1
14190,1,30,1
14191,27,110,1
14192,4,30,1
14193,9,54,1
14194,7,90,1
14195,14,55,1
14196,1,71,1
14197,7,10,1
14198,23,100,1
14199,8,45,1
14200,0,33,1
14201,1,17,1
14202,4,14,1
14203,41,140,1
14204,24,38,1
14205,7,21,1
14206,4,88,1
14207,1,50,1
14208,2,94,1
14209,1,65,1
14210,5,120,1
14211,13,200,1
14212,0,90,1
14213,2,25,1
14214,15,185,1
14215,10,40,1
14216,2,26,1
14217,4,69,1
14218,0,60,1
14219,4,70,1
14220,1,21,1
14221,12,50,1
14222,14,50,1
14223,1,75,1
14224,1,54,1
14225,24,47,1
14226,12,13,1
14227,60,70,1
14228,2,40,1
14229,5,33,1
14230,2,45,1
14231,0,45,1
14232,0,65,1
14233,4,24,1
14234,0,35,1
14235,1,64,1
14236,2,40,1
14237,11,35,1
14238,6,25,1
14239,66,39,1
14240,0,20,1
14241,70,0,1
14242,0,18,1
14243,6,15,1
14244,0,35,1
14245,36,70,1
14246,3,35,1
14247,6,18,1
14248,4,45,1
14249,13,60,1
14250,7,115,1
14251,10,30,1
14252,1,68,1
14253,4,47,1
14254,54,50,1
14255,7,60,1
14256,10,65,1
14257,4,18,1
14258,2,45,1
14259,9,30,1
14260,13,71,1
14261,4,27,1
14262,3,100,1
14263,5,69,1
14264,10,70,1
14265,0,45,1
14266,1,70,1
14267,3,35,1
14268,34,24,1
14269,2,51,1
14270,3,44,1
14271,9,35,1
14272,20,60,1
14273,2,49,1
14274,9,40,1
14275,45,35,1
14276,3,28,1
14277,4,20,1
14278,1,35,1
14279,2,40,1
14280,7,26,1
14281,0,60,1
14282,16,100,1
14283,0,21,1
14284,14,50,1
14285,0,45,1
14286,3,50,1
14287,32,94,1
14288,19,35,1
14289,5,40,1
14290,12,35,1
14291,5,70,1
14292,7,26,1
14293,0,30,1
14294,1,25,1
14295,5,45,1
14296,87,30,1
14297,4,45,1
14298,38,50,1
14299,11,40,1
14300,28,100,1
14301,3,25,1
14302,14,95,1
14303,2,20,1
14304,8,65,1
14305,19,40,1
14306,3,48,1
14307,22,90,1
14308,0,45,1
14309,4,51,1
14310,1,70,1
14311,0,22,1
14312,21,109,1
14313,1,69,1
14314,110,100,1
14315,8,40,1
14316,0,24,1
14317,0,29,1
14318,3,17,1
14319,1,49,1
14320,6,50,1
14321,0,35,1
14322,9,60,1
14323,7,17,1
14324,1,25,1
14325,0,20,1
14326,0,31,1
14327,27,43,1
14328,0,39,1
14329,12,72,1
14330,8,29,1
14331,9,55,1
14332,6,30,1
14333,6,29,1
14334,3,50,1
14335,40,25,1
14336,1,15,1
14337,5,35,1
14338,5,20,1
14339,55,32,1
14340,1,50,1
14341,0,180,1
14342,2,35,1
14343,3,35,1
14344,7,40,1
14345,3,35,1
14346,0,150,1
14347,12,75,1
14348,1,25,1
14349,0,90,1
14350,2,30,1
14351,1,0,1
14352,6,30,1
14353,9,26,1
14354,33,70,1
14355,0,35,1
14356,0,25,1
14357,2,35,1
14358,3,70,1
14359,3,38,1
14360,16,25,1
14361,0,20,1
14362,2,33,1
14363,1,36,1
14364,1,40,1
14365,0,80,1
14366,0,35,1
14367,0,45,1
14368,1,24,1
14369,5,25,1
14370,1,25,1
14371,0,40,1
14372,3,40,1
14373,6,40,1
14374,0,30,1
14375,4,49,1
14376,8,25,1
14377,2,137,1
14378,0,45,1
14379,0,118,1
14380,3,45,1
14381,0,26,1
14382,4,68,1
14383,16,48,1
14384,9,39,1
14385,23,29,1
14386,17,25,1
14387,2,20,1
14388,2,30,1
14389,4,32,1
14390,6,40,1
14391,10,35,1
14392,5,69,1
14393,0,45,1
14394,8,90,1
14395,2,22,1
14396,7,119,1
14397,4,37,1
14398,1,0,1
14399,8,100,1
14400,2,35,1
14401,10,90,1
14402,5,17,1
14403,11,17,1
14404,4,45,1
14405,32,41,1
14406,6,40,1
14407,1,55,1
14408,4,43,1
14409,0,20,1
14410,3,40,1
14411,8,15,1
14412,3,32,1
14413,6,80,1
14414,10,25,1
14415,25,23,1
14416,1,35,1
14417,7,51,1
14418,1,30,1
14419,3,70,1
14420,6,35,1
14421,0,120,1
14422,5,35,1
14423,7,30,1
14424,0,45,1
14425,17,60,1
14426,0,45,1
14427,5,20,1
14428,76,65,1
14429,17,80,1
14430,3,50,1
14431,3,44,1
14432,0,25,1
14433,6,50,1
14434,12,60,1
14435,0,149,1
14436,2,30,1
14437,4,39,1
14438,0,50,1
14439,23,16,1
14440,13,35,1
14441,1,50,1
14442,0,24,1
14443,0,35,1
14444,49,69,1
14445,10,39,1
14446,13,43,1
14447,3,100,1
14448,6,50,1
14449,27,93,1
14450,1,28,1
14451,71,110,1
14452,2,48,1
14453,2,80,1
14454,28,99,1
14455,15,25,1
14456,1,18,1
14457,93,70,1
14458,2,26,1
14459,3,52,1
14460,7,85,1
14461,29,170,1
14462,1,33,1
14463,18,55,1
14464,5,26,1
14465,0,55,1
14466,8,42,1
14467,1,75,1
14468,14,228,1
14469,0,0,1
14470,0,30,1
14471,19,55,1
14472,4,50,1
14473,3,40,1
14474,1,28,1
14475,0,40,1
14476,12,50,1
14477,0,24,1
14478,2,32,1
14479,10,34,1
14480,12,25,1
14481,3,23,1
14482,0,55,1
14483,0,200,1
14484,4,100,1
14485,29,68,1
14486,59,85,1
14487,3,24,1
14488,0,23,1
14489,11,48,1
14490,1,47,1
14491,4,50,1
14492,1,21,1
14493,0,80,1
14494,17,85,1
14495,6,28,1
14496,22,30,1
14497,6,70,1
14498,8,34,1
14499,5,100,1
14500,3,14,1
14501,14,50,1
14502,1,50,1
14503,3,48,1
14504,8,70,1
14505,3,44,1
14506,1,15,1
14507,8,37,1
14508,3,25,1
14509,12,350,1
14510,0,100,1
14511,3,35,1
14512,2,18,1
14513,20,60,1
14514,2,90,1
14515,3,20,1
14516,14,35,1
14517,3,65,1
14518,23,75,1
14519,4,40,1
14520,5,33,1
14521,1,22,1
14522,0,30,1
14523,4,20,1
14524,4,45,1
14525,1,40,1
14526,92,149,1
14527,6,55,1
14528,28,18,1
14529,37,400,1
14530,10,72,1
14531,1,45,1
14532,13,27,1
14533,16,50,1
14534,2,119,1
14535,10,46,1
14536,0,50,1
14537,33,40,1
14538,22,29,1
14539,0,56,1
14540,9,40,1
14541,10,23,1
14542,5,39,1
14543,29,35,1
14544,4,40,1
14545,0,26,1
14546,5,32,1
14547,4,50,1
14548,5,42,1
14549,4,39,1
14550,0,20,1
14551,1,25,1
14552,18,60,1
14553,12,20,1
14554,11,139,1
14555,3,35,1
14556,35,60,1
14557,51,20,1
14558,11,35,1
14559,0,88,1
14560,0,30,1
14561,90,55,1
14562,8,55,1
14563,0,30,1
14564,0,20,1
14565,19,70,1
14566,0,50,1
14567,3,44,1
14568,8,50,1
14569,2,19,1
14570,23,90,1
14571,2,60,1
14572,16,32,1
14573,10,34,1
14574,2,19,1
14575,5,24,1
14576,0,25,1
14577,2,30,1
14578,6,35,1
14579,0,28,1
14580,1,14,1
14581,20,30,1
14582,0,35,1
14583,1,26,1
14584,1,70,1
14585,1,42,1
14586,12,550,1
14587,29,90,1
14588,3,30,1
14589,3,30,1
14590,1,85,1
14591,23,39,1
14592,1,20,1
14593,2,52,1
14594,6,40,1
14595,29,89,1
14596,5,30,1
14597,4,45,1
14598,4,33,1
14599,81,25,1
14600,8,130,1
14601,4,25,1
14602,0,34,1
14603,1,65,1
14604,1,36,1
14605,0,95,1
14606,14,77,1
14607,8,31,1
14608,13,30,1
14609,1,35,1
14610,9,50,1
14611,0,45,1
14612,13,30,1
14613,3,42,1
14614,10,51,1
14615,1,40,1
14616,1,25,1
14617,3,30,1
14618,1,13,1
14619,0,60,1
14620,5,25,1
14621,0,100,1
14622,7,39,1
14623,3,15,1
14624,2,60,1
14625,9,20,1
14626,4,60,1
14627,17,55,1
14628,5,33,1
14629,9,50,1
14630,7,50,1
14631,9,100,1
14632,1,40,1
14633,0,20,1
14634,1,40,1
14635,2,20,1
14636,57,29,1
14637,11,65,1
14638,1,18,1
14639,0,115,1
14640,5,25,1
14641,1,40,1
14642,35,59,1
14643,4,40,1
14644,1,50,1
14645,1,40,1
14646,4,65,1
14647,0,54,1
14648,26,28,1
14649,2,50,1
14650,5,79,1
14651,2,30,1
14652,0,39,1
14653,17,25,1
14654,0,25,1
14655,1,91,1
14656,0,99,1
14657,2,47,1
14658,10,400,1
14659,2,20,1
14660,1,91,1
14661,45,40,1
14662,26,35,1
14663,1,48,1
14664,1,91,1
14665,0,30,1
14666,0,91,1
14667,24,37,1
14668,1,101,1
14669,3,18,1
14670,17,54,1
14671,11,28,1
14672,7,140,1
14673,22,25,1
14674,1,35,1
14675,3,30,1
14676,2,25,1
14677,4,50,1
14678,0,50,1
14679,2,25,1
14680,3,45,1
14681,1,50,1
14682,0,45,1
14683,3,35,1
14684,7,25,1
14685,15,36,1
14686,1,45,1
14687,3,110,1
14688,7,110,1
14689,1,45,1
14690,13,27,1
14691,58,49,1
14692,0,13,1
14693,0,35,1
14694,3,30,1
14695,3,75,1
14696,1,120,1
14697,0,75,1
14698,9,80,1
14699,0,35,1
14700,2,90,1
14701,6,40,1
14702,0,58,1
14703,5,37,1
14704,1,30,1
14705,7,25,1
14706,2,40,1
14707,0,25,1
14708,5,34,1
14709,7,18,1
14710,0,107,1
14711,6,53,1
14712,7,59,1
14713,7,50,1
14714,1,43,1
14715,24,40,1
14716,2,48,1
14717,10,39,1
14718,14,65,1
14719,35,68,1
14720,19,20,1
14721,12,31,1
14722,25,150,1
14723,4,35,1
14724,0,35,1
14725,4,56,1
14726,3,45,1
14727,61,59,1
14728,6,130,1
14729,0,50,1
14730,3,75,1
14731,0,22,1
14732,0,13,1
14733,39,49,1
14734,3,30,1
14735,0,22,1
14736,4,25,1
14737,40,45,1
14738,38,65,1
14739,15,23,1
14740,2,30,1
14741,1,85,1
14742,3,0,1
14743,0,79,1
14744,2,40,1
14745,5,60,1
14746,26,40,1
14747,10,26,1
14748,41,20,1
14749,1,85,1
14750,5,40,1
14751,0,55,1
14752,14,80,1
14753,3,50,1
14754,1,35,1
14755,10,44,1
14756,2,20,1
14757,3,75,1
14758,4,38,1
14759,0,50,1
14760,47,48,1
14761,2,40,1
14762,1,38,1
14763,6,66,1
14764,21,50,1
14765,12,20,1
14766,4,35,1
14767,19,58,1
14768,1,45,1
14769,1,38,1
14770,43,50,1
14771,4,35,1
14772,10,40,1
14773,0,60,1
14774,3,40,1
14775,2,17,1
14776,9,50,1
14777,8,80,1
14778,0,250,1
14779,0,22,1
14780,24,30,1
14781,3,36,1
14782,8,35,1
14783,3,15,1
14784,23,29,1
14785,4,25,1
14786,7,30,1
14787,1,68,1
14788,4,39,1
14789,0,65,1
14790,0,35,1
14791,26,65,1
14792,2,80,1
14793,2,43,1
14794,5,30,1
14795,4,0,1
14796,9,30,1
14797,2,95,1
14798,10,109,1
14799,13,95,1
14800,12,31,1
14801,6,25,1
14802,2,59,1
14803,1,25,1
14804,8,18,1
14805,19,30,1
14806,7,38,1
14807,1,28,1
14808,1,40,1
14809,0,60,1
14810,4,30,1
14811,1,30,1
14812,0,45,1
14813,0,30,1
14814,12,33,1
14815,1,100,1
14816,3,33,1
14817,8,27,1
14818,0,60,1
14819,1,400,1
14820,2,35,1
14821,7,62,1
14822,8,85,1
14823,1,35,1
14824,8,64,1
14825,6,28,1
14826,1,27,1
14827,4,85,1
14828,4,37,1
14829,1,31,1
14830,0,38,1
14831,88,39,1
14832,5,17,1
14833,89,44,1
14834,91,48,1
14835,94,52,1
14836,36,60,1
14837,76,44,1
14838,68,48,1
14839,3,40,1
14840,6,18,1
14841,76,42,1
14842,0,30,1
14843,2,30,1
14844,2,40,1
14845,12,30,1
14846,55,45,1
14847,53,30,1
14848,3,24,1
14849,29,29,1
14850,5,13,1
14851,73,20,1
14852,28,33,1
14853,4,26,1
14854,2,20,1
14855,0,20,1
14856,7,65,1
14857,5,27,1
14858,14,65,1
14859,2,20,1
14860,42,22,1
14861,32,35,1
14862,1,25,1
14863,17,49,1
14864,3,49,1
14865,7,25,1
14866,2,22,1
14867,1,60,1
14868,1,50,1
14869,14,55,1
14870,5,18,1
14871,1,21,1
14872,6,115,1
14873,3,75,1
14874,11,30,1
14875,0,28,1
14876,1,80,1
14877,67,30,1
14878,1,89,1
14879,3,18,1
14880,4,30,1
14881,51,99,1
14882,7,39,1
14883,18,45,1
14884,1,80,1
14885,10,50,1
14886,13,80,1
14887,7,20,1
14888,3,32,1
14889,0,50,1
14890,10,69,1
14891,3,22,1
14892,1,59,1
14893,7,70,1
14894,12,35,1
14895,0,40,1
14896,0,99,1
14897,4,39,1
14898,56,48,1
14899,3,90,1
14900,7,60,1
14901,2,30,1
14902,13,40,1
14903,3,44,1
14904,0,50,1
14905,77,55,1
14906,0,40,1
14907,3,38,1
14908,0,85,1
14909,5,50,1
14910,8,130,1
14911,0,116,1
14912,11,38,1
14913,42,32,1
14914,58,49,1
14915,13,35,1
14916,3,20,1
14917,1,40,1
14918,6,39,1
14919,8,15,1
14920,9,45,1
14921,39,75,1
14922,2,30,1
14923,1,22,1
14924,1,80,1
14925,9,45,1
14926,14,35,1
14927,16,50,1
14928,21,28,1
14929,0,30,1
14930,5,51,1
14931,6,18,1
14932,3,30,1
14933,2,40,1
14934,4,30,1
14935,18,68,1
14936,0,80,1
14937,1,40,1
14938,8,35,1
14939,6,65,1
14940,0,35,1
14941,23,120,1
14942,1,70,1
14943,3,49,1
14944,8,27,1
14945,1,45,1
14946,44,49,1
14947,0,112,1
14948,1,30,1
14949,4,50,1
14950,0,42,1
14951,1,45,1
14952,0,25,1
14953,49,35,1
14954,152,20,1
14955,35,30,1
14956,1,45,1
14957,8,20,1
14958,4,25,1
14959,7,23,1
14960,27,37,1
14961,3,34,1
14962,1,30,1
14963,27,30,1
14964,1,18,1
14965,0,35,1
14966,2,75,1
14967,1,50,1
14968,12,80,1
14969,6,34,1
14970,6,35,1
14971,5,39,1
14972,3,23,1
14973,5,36,1
14974,0,32,1
14975,3,70,1
14976,7,50,1
14977,11,50,1
14978,1,30,1
14979,5,25,1
14980,6,35,1
14981,55,80,1
14982,3,75,1
14983,1,60,1
14984,1,50,1
14985,1,50,1
14986,39,85,1
14987,4,45,1
14988,10,25,1
14989,0,35,1
14990,4,39,1
14991,70,229,1
14992,2,75,1
14993,3,40,1
14994,1,33,1
14995,56,89,1
14996,7,21,1
14997,0,25,1
14998,35,24,1
14999,36,65,1
15000,1,35,1
15001,3,35,1
15002,1,25,1
15003,9,31,1
15004,3,70,1
15005,2,60,1
15006,4,35,1
15007,17,35,1
15008,4,125,1
15009,70,58,1
15010,0,40,1
15011,27,180,1
15012,0,35,1
15013,0,100,1
15014,6,49,1
15015,35,65,1
15016,1,40,1
15017,0,16,1
15018,54,75,1
15019,0,20,1
15020,0,65,1
15021,0,79,1
15022,2,24,1
15023,1,100,1
15024,5,60,1
15025,5,42,1
15026,16,29,1
15027,17,42,1
15028,6,30,1
15029,2,60,1
15030,2,43,1
15031,1,30,1
15032,1,60,1
15033,0,80,1
15034,2,50,1
15035,1,55,1
15036,1,40,1
15037,3,30,1
15038,30,52,1
15039,0,17,1
15040,7,20,1
15041,28,28,1
15042,0,38,1
15043,29,35,1
15044,7,30,1
15045,31,129,1
15046,4,38,1
15047,18,70,1
15048,12,250,1
15049,14,189,1
15050,5,30,1
15051,0,28,1
15052,16,25,1
15053,1,39,1
15054,0,45,1
15055,19,30,1
15056,0,39,1
15057,3,182,1
15058,11,25,1
15059,32,64,1
15060,4,35,1
15061,4,69,1
15062,44,119,1
15063,31,240,1
15064,10,47,1
15065,25,63,1
15066,14,120,1
15067,5,28,1
15068,0,40,1
15069,1,52,1
15070,68,15,1
15071,11,80,1
15072,5,25,1
15073,4,45,1
15074,16,60,1
15075,2,70,1
15076,0,40,1
15077,26,65,1
15078,9,21,1
15079,0,180,1
15080,2,30,1
15081,1,29,1
15082,5,45,1
15083,0,20,1
15084,2,70,1
15085,4,27,1
15086,17,65,1
15087,0,45,1
15088,5,33,1
15089,66,80,1
15090,1,15,1
15091,2,40,1
15092,4,35,1
15093,56,41,1
15094,17,50,1
15095,5,20,1
15096,3,15,1
15097,3,30,1
15098,32,85,1
15099,2,19,1
15100,1,25,1
15101,22,50,1
15102,8,85,1
15103,90,55,1
15104,7,13,1
15105,12,65,1
15106,1,55,1
15107,4,90,1
15108,2,20,1
15109,35,49,1
15110,2,39,1
15111,15,69,1
15112,2,30,1
15113,22,24,1
15114,19,75,1
15115,2,55,1
15116,17,96,1
15117,1,20,1
15118,0,20,1
15119,64,45,1
15120,4,50,1
15121,1,60,1
15122,2,25,1
15123,10,55,1
15124,2,59,1
15125,0,30,1
15126,33,85,1
15127,3,30,1
15128,13,55,1
15129,26,30,1
15130,0,75,1
15131,7,280,1
15132,5,35,1
15133,9,35,1
15134,15,30,1
15135,7,32,1
15136,14,260,1
15137,3,19,1
15138,0,120,1
15139,76,40,1
15140,1,45,1
15141,1,32,1
15142,4,40,1
15143,4,55,1
15144,4,25,1
15145,1,17,1
15146,1,22,1
15147,1,42,1
15148,6,35,1
15149,0,43,1
15150,6,250,1
15151,9,30,1
15152,1,120,1
15153,3,17,1
15154,4,80,1
15155,0,52,1
15156,33,35,1
15157,0,40,1
15158,34,55,1
15159,1,36,1
15160,3,65,1
15161,17,105,1
15162,23,35,1
15163,41,25,1
15164,0,18,1
15165,10,35,1
15166,8,25,1
15167,6,15,1
15168,30,100,1
15169,0,30,1
15170,10,35,1
15171,0,30,1
15172,2,57,1
15173,1,32,1
15174,24,125,1
15175,4,70,1
15176,0,25,1
15177,3,40,1
15178,5,60,1
15179,30,160,1
15180,3,200,1
15181,0,60,1
15182,3,25,1
15183,0,40,1
15184,33,33,1
15185,1,25,1
15186,1,69,1
15187,2,55,1
15188,1,28,1
15189,1,75,1
15190,73,33,1
15191,0,40,1
15192,18,48,1
15193,2,112,1
15194,1,75,1
15195,0,52,1
15196,7,25,1
15197,12,99,1
15198,17,35,1
15199,0,150,1
15200,5,22,1
15201,11,35,1
15202,29,270,1
15203,8,42,1
15204,0,42,1
15205,23,65,1
15206,7,70,1
15207,23,45,1
15208,11,47,1
15209,7,35,1
15210,2,80,1
15211,31,40,1
15212,73,35,1
15213,11,79,1
15214,7,28,1
15215,18,45,1
15216,3,120,1
15217,11,80,1
15218,1,42,1
15219,68,297,1
15220,11,178,1
15221,11,35,1
15222,41,35,1
15223,0,80,1
15224,32,79,1
15225,30,60,1
15226,6,180,1
15227,3,105,1
15228,12,70,1
15229,0,80,1
15230,17,65,1
15231,35,25,1
15232,45,40,1
15233,0,99,1
15234,3,20,1
15235,0,35,1
15236,20,45,1
15237,12,150,1
15238,14,65,1
15239,8,40,1
15240,0,40,1
15241,1,60,1
15242,5,35,1
15243,8,45,1
15244,2,50,1
15245,1,40,1
15246,1,40,1
15247,0,80,1
15248,0,30,1
15249,8,35,1
15250,1,59,1
15251,1,19,1
15252,2,50,1
15253,10,30,1
15254,4,40,1
15255,1,28,1
15256,4,27,1
15257,14,60,1
15258,3,30,1
15259,1,80,1
15260,16,50,1
15261,32,30,1
15262,40,80,1
15263,1,32,1
15264,2,45,1
15265,7,70,1
15266,50,28,1
15267,2,21,1
15268,2,26,1
15269,5,80,1
15270,4,56,1
15271,18,18,1
15272,0,45,1
15273,1,30,1
15274,46,40,1
15275,7,50,1
15276,3,23,1
15277,23,30,1
15278,11,47,1
15279,3,33,1
15280,0,25,1
15281,3,46,1
15282,18,18,1
15283,9,40,1
15284,14,41,1
15285,3,35,1
15286,21,30,1
15287,5,24,1
15288,53,35,1
15289,4,26,1
15290,2,40,1
15291,34,35,1
15292,3,69,1
15293,17,45,1
15294,0,20,1
15295,1,35,1
15296,9,47,1
15297,52,32,1
15298,50,50,1
15299,1,18,1
15300,11,45,1
15301,3,18,1
15302,11,25,1
15303,1,25,1
15304,13,139,1
15305,6,55,1
15306,4,60,1
15307,0,20,1
15308,24,89,1
15309,5,35,1
15310,0,0,1
15311,0,40,1
15312,59,269,1
15313,2,40,1
15314,0,70,1
15315,6,59,1
15316,0,45,1
15317,14,249,1
15318,44,35,1
15319,0,25,1
15320,6,55,1
15321,4,75,1
15322,6,89,1
15323,2,100,1
15324,7,49,1
15325,4,50,1
15326,4,40,1
15327,0,200,1
15328,4,60,1
15329,3,30,1
15330,2,88,1
15331,0,15,1
15332,9,25,1
15333,5,20,1
15334,0,60,1
15335,1,28,1
15336,3,70,1
15337,21,30,1
15338,2,30,1
15339,15,39,1
15340,6,70,1
15341,3,35,1
15342,9,30,1
15343,9,119,1
15344,1,21,1
15345,3,49,1
15346,9,90,1
15347,19,89,1
15348,2,60,1
15349,11,179,1
15350,11,20,1
15351,17,35,1
15352,15,18,1
15353,1,55,1
15354,43,30,1
15355,0,30,1
15356,10,15,1
15357,3,38,1
15358,9,100,1
15359,6,25,1
15360,10,38,1
15361,3,25,1
15362,18,33,1
15363,19,50,1
15364,1,60,1
15365,32,50,1
15366,29,39,1
15367,1,27,1
15368,0,99,1
15369,5,35,1
15370,8,20,1
15371,49,50,1
15372,19,40,1
15373,0,90,1
15374,15,45,1
15375,4,80,1
15376,0,45,1
15377,1,70,1
15378,1,55,1
15379,0,35,1
15380,46,19,1
15381,5,30,1
15382,17,67,1
15383,3,23,1
15384,25,44,1
15385,6,51,1
15386,2,45,1
15387,66,29,1
15388,0,45,1
15389,0,40,1
15390,18,40,1
15391,0,20,1
15392,79,35,1
15393,2,49,1
15394,88,47,1
15395,2,40,1
15396,0,60,1
15397,0,36,1
15398,1,60,1
15399,7,23,1
15400,0,40,1
15401,0,25,1
15402,0,16,1
15403,4,27,1
15404,37,75,1
15405,25,40,1
15406,15,69,1
15407,0,35,1
15408,1,35,1
15409,0,30,1
15410,0,60,1
15411,15,50,1
15412,44,100,1
15413,86,65,1
15414,0,125,1
15415,45,26,1
15416,1,30,1
15417,6,50,1
15418,2,30,1
15419,9,25,1
15420,10,64,1
15421,0,30,1
15422,22,90,1
15423,18,65,1
15424,4,80,1
15425,4,22,1
15426,12,29,1
15427,35,70,1
15428,39,95,1
15429,8,38,1
15430,42,85,1
15431,1,50,1
15432,6,30,1
15433,37,79,1
15434,66,90,1
15435,16,35,1
15436,1,35,1
15437,26,50,1
15438,19,25,1
15439,4,70,1
15440,26,30,1
15441,6,98,1
15442,5,35,1
15443,14,50,1
15444,0,39,1
15445,4,37,1
15446,13,80,1
15447,1,49,1
15448,5,75,1
15449,6,23,1
15450,7,45,1
15451,6,20,1
15452,23,57,1
15453,2,50,1
15454,24,49,1
15455,2,24,1
15456,2,40,1
15457,6,32,1
15458,37,32,1
15459,32,60,1
15460,4,25,1
15461,11,69,1
15462,9,399,1
15463,0,75,1
15464,3,35,1
15465,2,30,1
15466,8,599,1
15467,1,22,1
15468,10,50,1
15469,44,50,1
15470,0,60,1
15471,3,25,1
15472,0,100,1
15473,4,40,1
15474,2,38,1
15475,2,55,1
15476,1,80,1
15477,8,30,1
15478,4,40,1
15479,34,26,1
15480,4,49,1
15481,4,89,1
15482,2,24,1
15483,6,33,1
15484,9,45,1
